#Procedure: <__main__.IVProcedure>
#Parameters:
#	Contact ID: guarded_centerpixel_10min
#	Current Range (A): 1e-05
#	Data Points: 10000
#	Device ID: 31AF25_guardedtest_5800mV10kR
#	Sampling Rate (NPLC): 0.01
#	Voltage (V): 1000
#	Wait Time (min): 10
#Data:
Device ID,Contact ID,Voltage (V),Current (A),Time (s)
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,6.844857e-09,0.24873533999925712
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,9.536961e-09,0.24996370000008028
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.420631e-09,0.25120030000107363
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.090463e-09,0.25243611999758286
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.440597e-09,0.2536787200006074
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.014065e-09,0.2549139399998239
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.556691e-08,0.25614843999937875
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.38607e-08,0.2573922000010498
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,6.653863e-09,0.2586319600013667
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,8.149073e-10,0.259870800000499
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.346052e-09,0.2611084599993774
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.497028e-09,0.2623449000020628
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,8.894858e-10,0.2635911000033957
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.621608e-09,0.2648250400015968
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,4.909452e-09,0.26605836000089766
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.648004e-09,0.26730156000121497
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.104571e-09,0.26853808000305435
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.11136e-10,0.26977893999719527
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.08048e-09,0.2710190799989505
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,4.227331e-09,0.2722533600026509
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.66674e-08,0.273494799999753
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,4.114554e-09,0.27474724000057904
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.54521e-09,0.27598258000216447
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.92356e-09,0.27721675999782747
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.667971e-09,0.2784492200007662
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.70985e-10,0.2796970400013379
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.331944e-09,0.2809335199999623
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,8.665666e-09,0.2821612199986703
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.11304e-08,0.2833875599972089
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.11136e-10,0.28463537999778055
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.104571e-09,0.28587202000198886
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.915396e-09,0.287113379999937
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.559318e-09,0.2883485999991535
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.57961e-08,0.2895924000040395
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.098932e-08,0.2908293799991952
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.309672e-10,0.2920678599984967
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,4.682079e-09,0.29330206000304315
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.11136e-10,0.29453970000031404
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.820766e-09,0.2957795999973314
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.696186e-09,0.2970145599974785
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.08048e-09,0.2982551000022795
