#Procedure: <__main__.IVProcedure>
#Parameters:
#	Contact ID: unguarded_centerpixel_10min
#	Current Range (A): 1e-05
#	Data Points: 10000
#	Device ID: 31AF25_unguardedtest_5800mV10kR
#	Sampling Rate (NPLC): 0.01
#	Voltage (V): 1000
#	Wait Time (min): 10
#Data:
Device ID,Contact ID,Voltage (V),Current (A),Time (s)
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.029548e-08,0.2591595600024448
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.871558e-08,0.2603992200020002
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,2.331944e-09,0.2616400600018096
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,4.98585e-09,0.26287261999823386
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.462383e-09,0.2641012000021874
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.052285e-08,0.26532915999996476
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.247298e-09,0.2665590800024802
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,2.205161e-08,0.2678040999962832
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.03355e-08,0.2690335799998138
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.128137e-08,0.27026045999809867
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.488779e-09,0.2714910399954533
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.261406e-09,0.2727308199973777
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.096322e-09,0.27396040000166977
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.23319e-09,0.2751885800025775
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.234366e-08,0.2764190800007782
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,3.317837e-09,0.27765501999965636
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.792551e-09,0.2788853800011566
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.627467e-09,0.28011505999893416
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,5.971742e-09,0.28134791999764275
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,6.730261e-09,0.2825796800025273
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.868948e-09,0.2838204399959068
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,3.432433e-09,0.28506393999850843
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.810804e-08,0.28630446000170195
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.703864e-09,0.28753431999939494
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,6.200935e-09,0.28877513999759685
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.11043e-09,0.2900060999963898
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.158612e-09,0.29123493999941275
